# Design random-forest-leaf-neighbors in topology-specific Rosetta feature space
# Topology group index given in protein_groupings_by_uw.v1.metadata.csv: 3 
# Feature space: AlaCount; T1_absq; T1_netq; Tend_absq; Tend_netq; Tminus1_absq; Tminus1_netq; abego_res_profile; abego_res_profile_penalty; avg_all_frags; avg_best_frag; bb; buns_bb_heavy; buns_nonheavy; buns_sc_heavy; buried_minus_exposed; buried_np; buried_np_AFILMVWY; buried_np_AFILMVWY_per_res; buried_np_per_res; buried_over_exposed; chymo_cut_sites; chymo_with_LM_cut_sites; contact_all; contact_core_SASA; contact_core_SCN; contig_not_hp_avg; contig_not_hp_avg_norm; contig_not_hp_internal_max; contig_not_hp_max; degree; dslf_fa13; entropy; exposed_hydrophobics; exposed_np_AFILMVWY; exposed_polars; exposed_total; fa_atr; fa_atr_per_res; fa_dun_dev; fa_dun_rot; fa_dun_semi; fa_elec; fa_intra_atr_xover4; fa_intra_elec; fa_intra_rep_xover4; fa_intra_sol_xover4; fa_rep; fa_rep_per_res; fa_sol; frac_helix; frac_loop; frac_sheet; fxn_exposed_is_np; hbond_bb_sc; hbond_lr_bb; hbond_lr_bb_per_sheet; hbond_sc; hbond_sr_bb; hbond_sr_bb_per_helix; helix_sc; holes; hphob_sc_contacts; hphob_sc_degree; hxl_tors; hydrophobicity; largest_hphob_cluster; lk_ball; lk_ball_bridge; lk_ball_bridge_uncpl; lk_ball_iso; loop_sc; mismatch_probability; n_charged; n_hphob_clusters; n_hydrophobic; n_hydrophobic_noA; n_polar_core; n_res; nearest_chymo_cut_to_Cterm; nearest_chymo_cut_to_Nterm; nearest_chymo_cut_to_term; nearest_tryp_cut_to_Cterm; nearest_tryp_cut_to_Nterm; nearest_tryp_cut_to_term; net_atr_net_sol_per_res; net_atr_per_res; net_sol_per_res; netcharge; nres; nres_helix; nres_loop; nres_sheet; omega; one_core_each; p_aa_pp; pack; percent_core_SASA; percent_core_SCN; pro_close; rama_prepro; ref; res_count_core_SASA; res_count_core_SCN; score_per_res; ss_contributes_core; ss_sc; sum_best_frags; total_score; tryp_cut_sites; two_core_each; worst6frags; worstfrag
# Feature space dimension: 113
# Feature space normalization: mean-0; std-1 normalization
# RF minimum samples per leaf: 20
# RF maximum features per tree: sqrt
# RF boostrap?: False
# RF random state: 93
# Stability score used: stabilityscore_cnn_calibrated
# Number of designs: 4963
# stabilityscore_cnn_calibrated: current best experimental stability score for each design
# stability_pred: prediction of rfr model trained on 4913 designs (on average)
# stability_diff: difference between experimental and predicted stability score
# num_nhbrs: average number of leaf-neighbors across all trees
# num_nhbrs_gt: average number of leaf-neighbors across all trees with stability score greater than the design
# num_nhbrs_lt: average number of leaf-neighbors across all trees with stability score less than the design
# diff: average difference between a design's stability and its leaf-neighbors' stabilities averaged across all trees
# gt_diff: average difference between a design's stability and those leaf-neighbors' whose stabilities are greater than the design's averaged across all trees
# lt_diff: average difference between a design's stability and those leaf-neighbors' whose stabilities are less than the design's averaged across all trees
# abs_diff: average absolute difference between a design's stability and its leaf-neighbors' stabilities averaged across all trees
# max_diff: maximum difference between a design's stability and its leaf-neighbors' stabilities averaged across all trees
# max_gt_diff: maximum difference between a design's stability and the leaf-neighbors' whose stabilities are greater than the design's averaged across all trees
# max_lt_diff: maximum difference between a design's stability and the leaf-neighbors' whose stabilities are less than the design's averaged across all trees
# max_abs_diff: maximum absolute difference between a design's stability and its leaf-neighbors' stabilities averaged across all trees
# leaf_nhbr_k: the design that is the kth most often a leaf-neighbor with its stability and the fraction of trees in which it is a neighbor
# Author: Francis Motta
# Index: N/A
index,dataset,name,topology,group_index,stabilityscore_cnn_calibrated,stability_pred,stability_diff,num_nhbrs,num_nhbrs_gt,num_nhbrs_lt,diff,gt_diff,lt_diff,abs_diff,max_diff,max_gt_diff,max_lt_diff,max_abs_diff,leaf_nhbr_0,leaf_nhbr_1,leaf_nhbr_2,leaf_nhbr_3,leaf_nhbr_4,leaf_nhbr_5,leaf_nhbr_6,leaf_nhbr_7,leaf_nhbr_8,leaf_nhbr_9
1875,Rocklin,EEHEE_rd3_1522,EEHEE,3,-0.04237780097822818,-0.056514886743679126,0.014137085765450946,26.437,12.123,14.314,-0.013534410663420393,-0.2947735184599282,0.22599847033449613,0.26282220918312504,-0.4938006537114577,-0.8416107695997564,0.6051826538258135,0.9065822802236216,"('EEHEE_rd3_1493', -0.1957434742890547, 0.216)","('EEHEE_rd3_1768', 0.06264867575157082, 0.178)","('EEHEE_rd3_0562', -0.3063822483128517, 0.149)","('EEHEE_rd3_0893', -0.1681807458082867, 0.148)","('EEHEE_rd3_1763', -0.22269274037513895, 0.128)","('EEHEE_rd3_0166', 0.31520763471296903, 0.113)","('EEHEE_rd3_1480', 1.1144938605840833, 0.113)","('EEHEE_rd3_1167', -0.2052540114960855, 0.111)","('EEHEE_rd3_1783', -0.1432206876526924, 0.111)","('EEHEE_rd3_0601', -0.13750121562554618, 0.108)"
2414,Rocklin,EEHEE_rd1_0625,EEHEE,3,-0.26117952148353035,-0.21314594007340662,-0.04803358141012373,26.145,13.424,12.721,-0.013642013399205592,-0.2661408381152629,0.2545032442374717,0.2648274109000657,-0.025419294408903604,-0.6816367203707046,0.6674826351976715,0.7988914076650385,"('EEHEE_rd1_0608', -0.2760177598465876, 0.17)","('EEHEE_rd1_0912', -0.519772769732418, 0.141)","('EEHEE_rd1_1023', -0.6625695956325975, 0.136)","('EEHEE_rd1_0580', 0.044745566227114036, 0.135)","('EEHEE_rd1_0969', -0.2740805564074409, 0.134)","('EEHEE_rd1_0279', -0.4778259296242227, 0.13)","('EEHEE_rd1_1122', -0.7147446186663667, 0.13)","('EEHEE_rd1_1043', -0.1834487070244055, 0.122)","('EEHEE_rd1_0740', -0.18851127253113145, 0.118)","('EEHEE_rd1_0636', -0.5263163048343859, 0.115)"
3157,Rocklin,EEHEE_rd3_0394,EEHEE,3,-0.16482555470392418,-0.13978083209007702,-0.02504472261384716,26.255,13.653,12.602,-0.01389171297710566,-0.23360522910249146,0.22882392411191593,0.2385896923527132,-0.08114208062978727,-0.664298504394205,0.6220038713027221,0.8167501359343409,"('EEHEE_rd3_1707', -0.19018676700831932, 0.155)","('EEHEE_rd3_1543', -0.29090744712765304, 0.151)","('EEHEE_rd3_0579', 0.004106762014900125, 0.149)","('EEHEE_rd3_1107', -0.40557119894726906, 0.144)","('EEHEE_rd3_0586', -0.3225365542604526, 0.143)","('EEHEE_rd3_1346', -0.20897155562002026, 0.126)","('EEHEE_rd3_1460', -0.4352311095911101, 0.123)","('EEHEE_rd3_0692', -0.16328010921456138, 0.121)","('EEHEE_rd3_1391', 0.13474765032747235, 0.119)","('EEHEE_rd3_1779', -0.14129060258619755, 0.117)"
1472,Rocklin,EEHEE_rd3_1031,EEHEE,3,-0.22236058546284185,-0.173938046458857,-0.048422539003984855,26.476,14.584,11.892,-0.014269831776905136,-0.2447998288924153,0.2684490328712386,0.26328337157858284,0.2121604717204542,-0.6423389270410141,0.7487007706467076,0.8681276058625383,"('EEHEE_rd2_0543', 0.08949321946532647, 0.1)","('EEHEE_rd3_0517', -0.13707228465594826, 0.09)","('EEHEE_rd3_0108', 0.17342760505748225, 0.089)","('EEHEE_rd2_1178', -0.2738880045753662, 0.089)","('EEHEE_rd2_0899', 0.4956221528509758, 0.084)","('EEHEE_rd2_0685', 0.34357082308831843, 0.083)","('EEHEE_rd3_0444', -0.6398690993342304, 0.082)","('EEHEE_rd3_0311', 0.007536922052210661, 0.076)","('EEHEE_rd3_0939', -0.0278580469909583, 0.073)","('EEHEE_rd2_0122', 0.08768927978232367, 0.072)"
1546,Rocklin,EEHEE_rd4_0970,EEHEE,3,0.7198373207823391,0.7576806768861378,-0.03784335610379874,26.178,14.711,11.467,-0.014690795607611084,-0.31455759273724915,0.3578886516463394,0.34939278874452484,0.22015843310407016,-0.8377220322853289,0.8947893908691469,1.0510454528131599,"('EEHEE_rd4_0994', 0.7892900038274108, 0.224)","('EEHEE_rd4_0542', 0.8800515883566133, 0.208)","('EEHEE_rd4_0699', 0.44268605340020106, 0.205)","('EEHEE_rd4_0435', 0.8009166658034389, 0.18)","('EEHEE_rd4_0741', 0.8490849221189306, 0.177)","('EEHEE_rd4_0965', 0.7067233580271172, 0.175)","('EEHEE_rd4_0631', 1.5938684782530288, 0.167)","('EEHEE_rd4_0738', -0.4495206537273945, 0.165)","('EEHEE_rd4_0781', 0.3192416352352946, 0.163)","('EEHEE_rd4_0671', 0.5736408694550763, 0.162)"
4713,Rocklin,EEHEE_rd2_0029,EEHEE,3,-0.2046509747464983,-0.16778675012159597,-0.036864224624902325,26.285,13.707,12.578,-0.014959834952519359,-0.27247147153949175,0.2708210014969525,0.282713868132188,0.10310914983971665,-0.6895341082925217,0.7313165748429289,0.8810190028796951,"('EEHEE_rd2_0679', -0.44512522986773134, 0.113)","('EEHEE_rd2_0438', 0.033417817656628025, 0.102)","('EEHEE_rd2_0699', -0.21783110315605567, 0.102)","('EEHEE_rd2_0446', 0.1953938324376114, 0.095)","('EEHEE_rd2_0429', -0.15026944279473212, 0.091)","('EEHEE_rd2_0053', -0.1544995260331224, 0.09)","('EEHEE_rd2_0404', 0.10862575457959277, 0.088)","('EEHEE_rd2_1238', -0.6281655143965433, 0.087)","('EEHEE_rd2_0206', 0.12524261737649878, 0.086)","('EEHEE_rd2_1182', -0.2114502055136664, 0.086)"
1577,Rocklin,EEHEE_rd1_0564,EEHEE,3,-0.14622953519195594,-0.10265882988580113,-0.04357070530615481,25.915,14.282,11.633,-0.015072442372053628,-0.23359824123802683,0.25694542545662624,0.24748628185227659,0.2136830380165377,-0.6035338741045885,0.705694378125562,0.7971420003469918,"('EEHEE_rd1_0768', -0.19020334588852755, 0.228)","('EEHEE_rd1_1138', 0.2684563385451193, 0.191)","('EEHEE_rd1_0296', -0.05119915707527322, 0.183)","('EEHEE_rd1_0726', -0.18418418087791327, 0.16)","('EEHEE_rd1_0598', -0.011085557932385932, 0.135)","('EEHEE_rd1_1081', -0.3253794716219772, 0.125)","('EEHEE_rd1_0684', -0.13216561732281326, 0.119)","('EEHEE_rd2_0919', -0.14564938636085115, 0.114)","('EEHEE_rd1_1098', 0.2536859376457264, 0.113)","('EEHEE_rd1_1128', 0.2903923023770165, 0.11)"
4035,Rocklin,EEHEE_rd4_0053,EEHEE,3,1.2119363458511645,1.2441874544698024,-0.03225110861863789,26.143,14.023,12.12,-0.01511173357547784,-0.2768956157954146,0.2776858344239441,0.29658819008189075,0.12515068092335105,-0.6803588310244316,0.7620126222199628,0.886934008020278,"('EEHEE_rd4_0414', 1.2379497516745148, 0.429)","('EEHEE_rd4_0295', 1.4726162864585808, 0.274)","('EEHEE_rd4_0079', 1.6993765343964642, 0.224)","('EEHEE_rd4_0163', 1.1933610442409213, 0.211)","('EEHEE_rd4_0083', 1.1819665262374406, 0.207)","('EEHEE_rd4_0289', 1.3045569438844464, 0.207)","('EEHEE_rd4_0094', 1.6756527819602518, 0.203)","('EEHEE_rd4_0173', 1.7198440529500638, 0.203)","('EEHEE_rd4_0312', 1.1751527511599535, 0.198)","('EEHEE_rd4_0216', 1.7502596181253032, 0.192)"
3230,Rocklin,EEHEE_rd1_0713,EEHEE,3,-0.15998168937103896,-0.13136840169993866,-0.0286132876711003,26.479,14.696,11.783,-0.01517115686120037,-0.22769718040417933,0.24938823254392292,0.2419571513633444,0.0414726894439602,-0.6135047350831394,0.638376996962395,0.7471433883062182,"('EEHEE_rd2_0483', -0.09725521561045856, 0.135)","('EEHEE_rd1_0163', -0.11927988261665115, 0.13)","('EEHEE_rd1_1090', -0.05590583257508893, 0.128)","('EEHEE_rd1_0451', -0.11991573239108948, 0.127)","('EEHEE_rd1_0343', -0.10007969292879697, 0.126)","('EEHEE_rd1_0681', -0.0608569037541989, 0.121)","('EEHEE_rd2_0930', -0.2114969343146236, 0.109)","('EEHEE_rd2_0379', -0.6630017903135066, 0.104)","('EEHEE_rd2_0825', -0.15367884980077107, 0.1)","('EEHEE_rd1_0989', 0.5785074225152698, 0.099)"
286,Rocklin,EEHEE_rd4_0380,EEHEE,3,0.9149635475016752,0.9397620154009302,-0.024798467899254995,26.29,14.006,12.284,-0.015353261263218882,-0.3131377635626868,0.3217855591173439,0.33512200526130914,0.14975664164806277,-0.8303385203702819,0.9004907456206611,1.0901595802944,"('EEHEE_rd4_0997', 1.0618821777856509, 0.207)","('EEHEE_rd4_0588', 1.1398733082926082, 0.189)","('EEHEE_rd4_0801', 1.0153398875415982, 0.188)","('EEHEE_rd4_0996', 1.2118778187867991, 0.167)","('EEHEE_rd4_0705', 1.3031439082240164, 0.162)","('EEHEE_rd4_0605', 1.2843982435539287, 0.143)","('EEHEE_rd4_0700', 1.1607776147759232, 0.141)","('EEHEE_rd4_0728', 1.11367826439839, 0.141)","('EEHEE_rd4_0920', 0.8699184827997178, 0.139)","('EEHEE_rd4_0985', 1.139597717094362, 0.137)"
2417,Rocklin,EEHEE_rd4_0470,EEHEE,3,1.1050968294151196,1.1203112993616449,-0.01521446994652531,26.304,13.647,12.657,-0.01535380602344635,-0.2842109411951327,0.26714517676325206,0.2910304211958669,0.039978504844561946,-0.7235297849094436,0.7350419056735968,0.9164041333442877,"('EEHEE_rd4_0111', 0.7921965021221761, 0.275)","('EEHEE_rd4_0188', 1.055864358433766, 0.248)","('EEHEE_rd4_0589', 1.2475090751876097, 0.235)","('EEHEE_rd4_0256', 1.8525929163385435, 0.22)","('EEHEE_rd4_0169', 1.049866295994028, 0.214)","('EEHEE_rd4_0027', 1.2538512803031103, 0.214)","('EEHEE_rd4_0333', 1.4438353582898655, 0.203)","('EEHEE_rd4_0055', 1.13299049035583, 0.18)","('EEHEE_rd4_0081', 0.7592716354044169, 0.173)","('EEHEE_rd4_0129', 1.1725386755160825, 0.17)"
97,Rocklin,EEHEE_rd3_0280,EEHEE,3,-0.1984593086974993,-0.17504131603772075,-0.023417992659778564,26.074,14.542,11.532,-0.015366778353935857,-0.2403830760365562,0.26694984061117827,0.2563047724042756,0.192134658421905,-0.6492799526815659,0.7576474327972706,0.8843196005110958,"('EEHEE_rd3_0433', -0.0014142549242940905, 0.165)","('EEHEE_rd3_0043', -0.14906777882862415, 0.16)","('EEHEE_rd3_1546', -0.14415786141136264, 0.148)","('EEHEE_rd3_0029', 0.214594472203278, 0.139)","('EEHEE_rd3_0400', -0.009307910462146756, 0.139)","('EEHEE_rd3_1404', -0.2961727958312408, 0.133)","('EEHEE_rd3_0006', -0.16585223705481214, 0.131)","('EEHEE_rd3_0967', 0.09314502614496817, 0.13)","('EEHEE_rd3_1830', -0.6480912623717474, 0.129)","('EEHEE_rd3_0416', -0.6386502478718633, 0.127)"
2965,Rocklin,EEHEE_rd1_0363,EEHEE,3,-0.4000297245411113,-0.3198919318682934,-0.0801377926728179,26.01,15.249,10.761,-0.01540033602306693,-0.2544254022413584,0.3272923239349698,0.29071397959152756,0.5103234119002865,-0.6786391460712473,0.9034861669370635,0.9853910389818387,"('EEHEE_rd1_0349', 0.12695132730498507, 0.228)","('EEHEE_rd1_0794', -0.3630029603876765, 0.188)","('EEHEE_rd1_0068', -0.39431088150242405, 0.178)","('EEHEE_rd1_1099', -0.7418957135763836, 0.171)","('EEHEE_rd1_0499', -0.3739733577705556, 0.161)","('EEHEE_rd1_0448', -0.3250669987267086, 0.16)","('EEHEE_rd1_1125', -0.258861137067459, 0.143)","('EEHEE_rd1_0708', -1.1156971504295907, 0.142)","('EEHEE_rd1_0382', -0.3547654379244608, 0.142)","('EEHEE_rd1_0779', -0.2004036830282709, 0.132)"
1173,Rocklin,EEHEE_rd4_0332,EEHEE,3,1.0388184669634382,1.0704784032874641,-0.03165993632402597,26.56,14.03,12.53,-0.01572780193148375,-0.28640039473689827,0.2863510977611716,0.30012881266977226,0.14381773702739042,-0.7346863738382298,0.8140709841434829,0.9560361137693092,"('EEHEE_rd4_0181', 1.0748312564887197, 0.276)","('EEHEE_rd4_0149', 1.1712852895467218, 0.252)","('EEHEE_rd4_0127', 1.1398390795592592, 0.199)","('EEHEE_rd4_0434', 1.227662778898946, 0.195)","('EEHEE_rd4_0316', 0.3961488806490064, 0.177)","('EEHEE_rd4_0737', 0.1546393997305003, 0.174)","('EEHEE_rd4_0137', 0.8777086828914642, 0.169)","('EEHEE_rd4_0367', 1.4751807969072388, 0.149)","('EEHEE_rd4_0422', 1.0086822776780642, 0.147)","('EEHEE_rd4_0129', 1.1725386755160825, 0.144)"
1566,Rocklin,EEHEE_rd3_1120,EEHEE,3,0.3356900897802185,0.35919335124447827,-0.02350326146425974,25.685,12.801,12.884,-0.01573066194608589,-0.4301705010020047,0.39895175820971973,0.4387764820777086,-0.4316656824153283,-0.9766457316769342,0.8257839912769032,1.0917356524760167,"('EEHEE_rd3_1594', 0.4425337390471471, 0.166)","('EEHEE_rd3_1652', 0.8408903660658589, 0.157)","('EEHEE_rd3_1572', 0.2906478455728898, 0.152)","('EEHEE_rd3_1788', -0.0033157323466666768, 0.148)","('EEHEE_rd3_1244', 0.9910769467145512, 0.137)","('EEHEE_rd3_0075', 0.31571684089072194, 0.137)","('EEHEE_rd3_0587', 0.5042801432584871, 0.135)","('EEHEE_rd3_1555', -0.5691519746826643, 0.132)","('EEHEE_rd3_1677', 0.5104407273077916, 0.13)","('EEHEE_rd3_1582', 0.7766211377837402, 0.127)"
2283,Rocklin,EEHEE_rd1_0002,EEHEE,3,-0.18159810764177328,-0.12407678613463664,-0.05752132150713664,25.9,14.312,11.588,-0.01595959395695143,-0.24110490443334684,0.2614951358261562,0.25497426947308377,0.12539619426324602,-0.628500030426931,0.6841187969809616,0.7940311945035062,"('EEHEE_rd1_0667', -0.03026023152065508, 0.118)","('EEHEE_rd2_0665', -0.09013980347812103, 0.106)","('EEHEE_rd1_1090', -0.05590583257508893, 0.084)","('EEHEE_rd1_0961', -0.1124428167122704, 0.082)","('EEHEE_rd2_0379', -0.6630017903135066, 0.081)","('EEHEE_rd2_0229', -0.1844531675367864, 0.08)","('EEHEE_rd1_0653', -0.3178582622826664, 0.079)","('EEHEE_rd2_0951', -0.19242517145671506, 0.077)","('EEHEE_rd1_0633', 0.18474372986491264, 0.076)","('EEHEE_rd3_0286', -0.20871374898314715, 0.073)"
1238,Rocklin,EEHEE_rd1_0284,EEHEE,3,-0.1440410795362903,-0.0912582607421259,-0.05278281879416441,26.427,14.827,11.6,-0.01597169540777474,-0.23926324108089847,0.2718054240347351,0.25693496686355005,0.20141798258936552,-0.6194743664946325,0.6971925979692001,0.7860284248133784,"('EEHEE_rd1_0902', -0.473924474727057, 0.161)","('EEHEE_rd1_0243', -0.02488943676483124, 0.143)","('EEHEE_rd1_0418', 0.2895612659421311, 0.138)","('EEHEE_rd1_1091', -0.08636519495298756, 0.13)","('EEHEE_rd1_0992', 0.002299360993557073, 0.129)","('EEHEE_rd1_0689', -0.4277837516484754, 0.129)","('EEHEE_rd1_0814', 0.3494084254759159, 0.122)","('EEHEE_rd1_0937', 0.04897494216891636, 0.116)","('EEHEE_rd1_0324', 0.2104761933330259, 0.106)","('EEHEE_rd2_0951', -0.19242517145671506, 0.104)"
2462,Rocklin,EEHEE_rd1_0380,EEHEE,3,-0.2008044031772288,-0.14809965328012278,-0.052704749897106024,26.327,14.206,12.121,-0.01599903933187168,-0.2562466349582916,0.26708662453320353,0.2672717765204957,0.2247381763335782,-0.6350696805500678,0.7445889702600119,0.8493606783332998,"('EEHEE_rd1_0925', 0.11401084736145875, 0.11)","('EEHEE_rd1_0029', -0.3603304384085689, 0.093)","('EEHEE_rd1_0489', -0.19598975709272493, 0.091)","('EEHEE_rd1_0832', 0.13765720023877293, 0.086)","('EEHEE_rd2_1134', -0.006750885585646196, 0.084)","('EEHEE_rd1_0233', -0.3778369786758664, 0.079)","('EEHEE_rd1_0047', -0.7815140614071976, 0.076)","('EEHEE_rd1_0174', 0.3426387113505405, 0.074)","('EEHEE_rd1_0776', -0.3530488315809029, 0.073)","('EEHEE_rd2_0443', -0.4039883235336528, 0.072)"
1747,Rocklin,EEHEE_rd3_0063,EEHEE,3,0.014149697529623424,-0.0032000417356177614,0.017349739265241186,25.948,12.367,13.581,-0.016047102955951107,-0.3095881653494966,0.26181506133972515,0.3010777999985412,-0.47559051837417704,-0.8559645115406572,0.6471393252397117,0.949797844812251,"('EEHEE_rd3_0019', 1.0810938337466396, 0.189)","('EEHEE_rd3_0423', 0.19013137501784386, 0.181)","('EEHEE_rd3_0749', -0.11732664197054403, 0.169)","('EEHEE_rd3_0795', -0.4632240730135348, 0.15)","('EEHEE_rd3_1201', -0.32298999273187945, 0.146)","('EEHEE_rd3_1184', 0.08659097125512498, 0.145)","('EEHEE_rd3_0639', -0.2610528711893353, 0.131)","('EEHEE_rd3_0585', 0.000922418363355016, 0.131)","('EEHEE_rd3_1242', -0.12034798488361795, 0.127)","('EEHEE_rd3_1062', -0.14770107277060984, 0.126)"
3411,Rocklin,EEHEE_rd3_0473,EEHEE,3,0.29042099724299797,0.3176342418742905,-0.027213244631292544,26.31,12.593,13.717,-0.016107335526602314,-0.4086078280191463,0.35170770879089513,0.39060744570930034,-0.46714988881092234,-0.9604769916058787,0.794415029029682,1.0454863491017037,"('EEHEE_rd3_0676', -0.485253987930703, 0.224)","('EEHEE_rd3_0057', 0.8815579191709889, 0.216)","('EEHEE_rd3_0245', -0.12996741028493528, 0.196)","('EEHEE_rd3_0426', 0.15382665020905312, 0.182)","('EEHEE_rd3_0602', 0.6454877811576921, 0.18)","('EEHEE_rd3_0908', 0.07953873228696147, 0.175)","('EEHEE_rd3_0216', -0.032125158440421825, 0.173)","('EEHEE_rd3_1756', 0.2380714881551032, 0.172)","('EEHEE_rd3_0113', 0.06962152258827199, 0.169)","('EEHEE_rd3_1108', 0.7124411904104159, 0.164)"
1276,Rocklin,EEHEE_rd4_0594,EEHEE,3,0.5183947461243181,0.5776141498600327,-0.05921940373571455,26.079,14.2,11.879,-0.01612715926876017,-0.36768657327645166,0.406022071429776,0.3986564054681993,0.1618086729183176,-0.8717858478864615,0.8990683618415797,1.0307445597667804,"('EEHEE_rd4_0844', 0.4760996525936347, 0.218)","('EEHEE_rd4_0742', 0.8188010872343817, 0.2)","('EEHEE_rd4_0807', -0.2691018658471599, 0.186)","('EEHEE_rd4_0973', 0.0655439293139156, 0.177)","('EEHEE_rd4_0946', 0.3781092069067064, 0.173)","('EEHEE_rd4_0753', 0.22100777996328125, 0.171)","('EEHEE_rd4_0657', -0.046512016503129805, 0.171)","('EEHEE_rd4_0840', 0.29031240093371785, 0.171)","('EEHEE_rd4_0951', 0.7405848401900509, 0.165)","('EEHEE_rd4_0993', 1.1231325595059052, 0.162)"
2737,Rocklin,EEHEE_rd1_0034,EEHEE,3,-0.29822563612746666,-0.2369887993975849,-0.061236836729881755,26.219,14.768,11.451,-0.016253972248307505,-0.25007052946134783,0.29073607589560624,0.27551672394906357,0.3590189992926344,-0.6674919299658866,0.8306508745036559,0.9331989751049341,"('EEHEE_rd1_0459', -0.10435527307987368, 0.132)","('EEHEE_rd2_1055', -0.6490277605780949, 0.1)","('EEHEE_rd1_0049', -0.4286709070617829, 0.098)","('EEHEE_rd2_1176', -0.9292409120983536, 0.092)","('EEHEE_rd2_0672', -0.2821172277264124, 0.087)","('EEHEE_rd2_1201', -0.2719372806009448, 0.081)","('EEHEE_rd1_0646', -0.42992326341450143, 0.078)","('EEHEE_rd2_0870', -0.5900474029662182, 0.077)","('EEHEE_rd1_0262', 0.30746438056919584, 0.073)","('EEHEE_rd2_1128', -0.2476352155887149, 0.073)"
1955,Rocklin,EEHEE_rd2_0595,EEHEE,3,-0.25688375906831423,-0.19047428617155612,-0.06640947289675811,26.208,14.935,11.273,-0.016298006990711517,-0.24675668316217259,0.2905936453471446,0.27072723172428814,0.2711486357756905,-0.660741730934358,0.7717010322999636,0.8723348773142857,"('EEHEE_rd2_0534', -0.24303783781249386, 0.125)","('EEHEE_rd2_0694', -0.1992876473313944, 0.112)","('EEHEE_rd2_0266', -0.14911802690565498, 0.111)","('EEHEE_rd2_0905', 0.05607099540982589, 0.105)","('EEHEE_rd2_1279', -0.7159304785495504, 0.091)","('EEHEE_rd2_0608', 0.4061764217462735, 0.09)","('EEHEE_rd2_0627', -0.2075870671825238, 0.09)","('EEHEE_rd2_0449', 0.2692224009253458, 0.087)","('EEHEE_rd1_0471', -0.16219557016064914, 0.086)","('EEHEE_rd2_0390', -0.2545498795553911, 0.083)"
1214,Rocklin,EEHEE_rd2_0930,EEHEE,3,-0.2114969343146236,-0.16075629204106215,-0.050740642273561454,26.357,14.612,11.745,-0.01655690229842947,-0.24312432796828626,0.2613498952847752,0.25694861522273893,0.15008862032600753,-0.6235440980758381,0.6917501246173874,0.7962623674956931,"('EEHEE_rd1_0713', -0.15998168937103896, 0.109)","('EEHEE_rd2_0213', -0.0960304697987875, 0.108)","('EEHEE_rd2_0871', -0.24323520111798555, 0.094)","('EEHEE_rd2_1133', -0.16729758947202072, 0.087)","('EEHEE_rd2_0245', 0.09050124448156154, 0.087)","('EEHEE_rd2_0137', 0.04890450771646765, 0.085)","('EEHEE_rd1_0451', -0.11991573239108948, 0.08)","('EEHEE_rd2_0483', -0.09725521561045856, 0.078)","('EEHEE_rd2_0450', -0.14543735363903046, 0.077)","('EEHEE_rd2_0798', -0.21286238181710265, 0.077)"
4437,Rocklin,EEHEE_rd2_0806,EEHEE,3,-0.21510713516188096,-0.18864000964549577,-0.026467125516385193,26.475,14.128,12.347,-0.016668792380147183,-0.2527478321179213,0.25269760149432224,0.25642282374065634,0.11792664500040587,-0.6670164535374499,0.7324272498280666,0.8556695410535538,"('EEHEE_rd2_0128', -0.2775443870520721, 0.219)","('EEHEE_rd2_0428', -0.08809150212653605, 0.211)","('EEHEE_rd2_1113', -0.01667982790451184, 0.15)","('EEHEE_rd2_1248', -0.4669621322748722, 0.144)","('EEHEE_rd2_0475', -0.2791138367537556, 0.14)","('EEHEE_rd2_0304', -0.20114062320230533, 0.123)","('EEHEE_rd2_0270', -0.05779790891258585, 0.119)","('EEHEE_rd2_1151', -0.277712848171669, 0.118)","('EEHEE_rd2_1245', -0.2373043992120396, 0.116)","('EEHEE_rd2_0692', -0.20698774251991026, 0.116)"
2708,Rocklin,EEHEE_rd2_0128,EEHEE,3,-0.2775443870520721,-0.22367825570608083,-0.05386613134599125,26.595,14.166,12.429,-0.0166718495413809,-0.25965706393994137,0.2592100789671544,0.26785772896803234,0.16294538340645273,-0.6932728334808909,0.762606872711525,0.9027719142264011,"('EEHEE_rd2_0806', -0.21510713516188096, 0.219)","('EEHEE_rd2_0304', -0.20114062320230533, 0.21)","('EEHEE_rd2_0755', -0.23786864617381545, 0.135)","('EEHEE_rd2_0475', -0.2791138367537556, 0.133)","('EEHEE_rd2_0611', -0.33086683656974736, 0.122)","('EEHEE_rd2_0156', -0.2279653225317339, 0.122)","('EEHEE_rd2_0085', -0.0036786880410331893, 0.118)","('EEHEE_rd2_0273', -0.1995804799189034, 0.116)","('EEHEE_rd2_1127', -0.2887682944209785, 0.115)","('EEHEE_rd2_1248', -0.4669621322748722, 0.113)"
