e_function,orig_design_name,nres,design,xtal,score_term,e_gap
beta16_cart_plus_hpsc_lj_changes,THR2,199,155.938,152.6070000000002,elec_hb_sol,-0.016738693467335627
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,463.78499999999985,428.43699999999944,elec_hb_sol,-0.08538164251207829
beta16_cart,5L6HC3_1,236,-1211.8900000000003,-1203.1499999999994,lj_elec_hb_sol,0.03703389830508864
beta16_cart,6AYYA,283,-1480.4069999999997,-1478.9090000000003,lj_elec_hb_sol,0.005293286219079029
beta16_cart,BB1,109,-593.645,-598.694,lj_elec_hb_sol,-0.04632110091743099
beta16_cart,BBM2nHm0589,110,-582.186,-586.8499999999999,lj_elec_hb_sol,-0.04239999999999885
beta16_cart,CAV1,107,-601.343,-590.222,lj_elec_hb_sol,0.10393457943925216
beta16_cart,DHD127,145,-754.3940000000001,-733.5870000000001,lj_elec_hb_sol,0.14349655172413806
beta16_cart,DHD131,150,-804.7510000000002,-765.5179999999998,lj_elec_hb_sol,0.261553333333336
beta16_cart,DHR4,197,-1022.8870000000002,-1012.185,lj_elec_hb_sol,0.054324873096447845
beta16_cart,DHR76,219,-1214.296,-1189.3539999999998,lj_elec_hb_sol,0.11389041095890517
beta16_cart,D_3_212,448,-2669.0659999999993,-2563.168,lj_elec_hb_sol,0.23637946428571258
beta16_cart,D_3_633,436,-2610.3439999999996,-2496.1510000000003,lj_elec_hb_sol,0.261910550458714
beta16_cart,LHD29,129,-745.9739999999997,-735.6730000000001,lj_elec_hb_sol,0.07985271317829139
beta16_cart,MC2_7,115,-635.2779999999999,-618.065,lj_elec_hb_sol,0.14967826086956393
beta16_cart,RPB_PLP3_R6–PLPx6,320,-1778.208,-1726.6239999999996,lj_elec_hb_sol,0.16120000000000162
beta16_cart,THR1,200,-1028.864,-1048.813,lj_elec_hb_sol,-0.09974500000000035
beta16_cart,THR2,199,-999.6069999999999,-1007.4700000000003,lj_elec_hb_sol,-0.03951256281407235
beta16_cart,WSHC6,414,-2126.28,-2032.1910000000003,lj_elec_hb_sol,0.22726811594202884
beta16_cart_plus_hpsc_lj_changes,5L6HC3_1,236,-1200.6919999999998,-1193.772,lj_elec_hb_sol,0.029322033898304428
beta16_cart_plus_hpsc_lj_changes,6AYYA,283,-1463.6100000000004,-1457.648,lj_elec_hb_sol,0.021067137809188848
beta16_cart_plus_hpsc_lj_changes,BB1,109,-591.8650000000002,-596.7009999999999,lj_elec_hb_sol,-0.04436697247706121
beta16_cart_plus_hpsc_lj_changes,BBM2nHm0589,110,-577.6800000000002,-576.232,lj_elec_hb_sol,0.01316363636363824
beta16_cart_plus_hpsc_lj_changes,CAV1,107,-596.793,-576.2959999999999,lj_elec_hb_sol,0.19156074766355208
beta16_cart_plus_hpsc_lj_changes,DHD127,145,-744.489,-726.1419999999997,lj_elec_hb_sol,0.12653103448276085
beta16_cart_plus_hpsc_lj_changes,DHD131,150,-802.2909999999999,-776.1790000000002,lj_elec_hb_sol,0.17407999999999826
beta16_cart_plus_hpsc_lj_changes,DHR4,197,-1003.0930000000001,-994.406,lj_elec_hb_sol,0.04409644670050825
beta16_cart_plus_hpsc_lj_changes,DHR76,219,-1182.3239999999998,-1185.6670000000004,lj_elec_hb_sol,-0.015264840182650818
beta16_cart_plus_hpsc_lj_changes,D_3_212,448,-2639.204,-2531.1240000000003,lj_elec_hb_sol,0.24124999999999983
beta16_cart_plus_hpsc_lj_changes,D_3_633,436,-2569.3080000000004,-2456.446,lj_elec_hb_sol,0.2588577981651388
beta16_cart_plus_hpsc_lj_changes,LHD29,129,-738.7229999999998,-724.4440000000002,lj_elec_hb_sol,0.11068992248061749
beta16_cart_plus_hpsc_lj_changes,MC2_7,115,-628.825,-603.0069999999998,lj_elec_hb_sol,0.2245043478260888
beta16_cart_plus_hpsc_lj_changes,RPB_PLP3_R6–PLPx6,320,-1756.5059999999999,-1707.5840000000003,lj_elec_hb_sol,0.15288124999999866
beta16_cart_plus_hpsc_lj_changes,THR1,200,-1016.9,-1031.324,lj_elec_hb_sol,-0.07212000000000046
beta16_cart_plus_hpsc_lj_changes,THR2,199,-984.856,-988.7749999999999,lj_elec_hb_sol,-0.019693467336682757
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,-2111.1769999999997,-1998.2990000000004,lj_elec_hb_sol,0.27265217391304164
beta16_cart,5L6HC3_1,236,153.368,154.55100000000002,fa_dun_rot,0.005012711864406869
beta16_cart,6AYYA,283,174.888,171.801,fa_dun_rot,-0.010908127208480627
beta16_cart,BB1,109,55.287,61.083,fa_dun_rot,0.053174311926605496
beta16_cart,BBM2nHm0589,110,72.107,80.332,fa_dun_rot,0.07477272727272723
beta16_cart,CAV1,107,65.83,57.328,fa_dun_rot,-0.0794579439252336
beta16_cart,DHD127,145,108.67,100.025,fa_dun_rot,-0.059620689655172386
beta16_cart,DHD131,150,115.807,100.15299999999999,fa_dun_rot,-0.10436000000000006
beta16_cart,DHR4,197,100.286,105.53200000000001,fa_dun_rot,0.026629441624365528
beta16_cart,DHR76,219,124.594,115.61399999999999,fa_dun_rot,-0.04100456621004568
beta16_cart,D_3_212,448,265.874,260.33099999999996,fa_dun_rot,-0.012372767857142999
beta16_cart,D_3_633,436,264.622,268.682,fa_dun_rot,0.009311926605504593
beta16_cart,LHD29,129,77.87100000000001,77.014,fa_dun_rot,-0.006643410852713283
beta16_cart,MC2_7,115,70.30199999999999,68.197,fa_dun_rot,-0.018304347826086868
beta16_cart,RPB_PLP3_R6–PLPx6,320,160.40200000000002,171.898,fa_dun_rot,0.03592499999999994
beta16_cart,THR1,200,81.347,76.296,fa_dun_rot,-0.025254999999999937
beta16_cart,THR2,199,109.01799999999999,102.94200000000001,fa_dun_rot,-0.03053266331658281
beta16_cart,WSHC6,414,261.97700000000003,283.711,fa_dun_rot,0.05249758454106276
beta16_cart_plus_hpsc_lj_changes,5L6HC3_1,236,152.094,155.387,fa_dun_rot,0.013953389830508502
beta16_cart_plus_hpsc_lj_changes,6AYYA,283,171.692,176.084,fa_dun_rot,0.01551943462897525
beta16_cart_plus_hpsc_lj_changes,BB1,109,54.231,60.317,fa_dun_rot,0.05583486238532109
beta16_cart_plus_hpsc_lj_changes,BBM2nHm0589,110,72.098,78.21300000000001,fa_dun_rot,0.05559090909090918
beta16_cart_plus_hpsc_lj_changes,CAV1,107,65.26899999999999,56.698,fa_dun_rot,-0.08010280373831767
beta16_cart_plus_hpsc_lj_changes,DHD127,145,107.89299999999999,103.25299999999999,fa_dun_rot,-0.032
beta16_cart_plus_hpsc_lj_changes,DHD131,150,111.29899999999999,103.647,fa_dun_rot,-0.051013333333333244
beta16_cart_plus_hpsc_lj_changes,DHR4,197,97.275,107.79899999999999,fa_dun_rot,0.05342131979695425
beta16_cart_plus_hpsc_lj_changes,DHR76,219,119.242,120.038,fa_dun_rot,0.003634703196346997
beta16_cart_plus_hpsc_lj_changes,D_3_212,448,264.435,256.89799999999997,fa_dun_rot,-0.01682366071428579
beta16_cart_plus_hpsc_lj_changes,D_3_633,436,262.176,271.303,fa_dun_rot,0.020933486238532133
beta16_cart_plus_hpsc_lj_changes,LHD29,129,77.663,75.207,fa_dun_rot,-0.019038759689922503
beta16_cart_plus_hpsc_lj_changes,MC2_7,115,71.095,67.839,fa_dun_rot,-0.02831304347826087
beta16_cart_plus_hpsc_lj_changes,RPB_PLP3_R6–PLPx6,320,160.371,167.169,fa_dun_rot,0.021243750000000006
beta16_cart_plus_hpsc_lj_changes,THR1,200,79.1,76.987,fa_dun_rot,-0.010564999999999998
beta16_cart_plus_hpsc_lj_changes,THR2,199,107.87,103.25399999999999,fa_dun_rot,-0.02319597989949756
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,259.887,282.21,fa_dun_rot,0.05392028985507241
beta16_cart,5L6HC3_1,236,14.748,14.734000000000002,fa_dun_dev,-5.932203389829479e-05
beta16_cart,6AYYA,283,18.921,19.160999999999998,fa_dun_dev,0.000848056537102468
beta16_cart,BB1,109,7.376,6.943,fa_dun_dev,-0.00397247706422019
beta16_cart,BBM2nHm0589,110,9.137,7.291,fa_dun_dev,-0.016781818181818182
beta16_cart,CAV1,107,8.783,8.49,fa_dun_dev,-0.002738317757009339
beta16_cart,DHD127,145,11.498,12.535,fa_dun_dev,0.00715172413793104
beta16_cart,DHD131,150,9.527000000000001,11.383,fa_dun_dev,0.012373333333333321
beta16_cart,DHR4,197,12.619000000000002,11.845999999999998,fa_dun_dev,-0.003923857868020321
beta16_cart,DHR76,219,13.050999999999998,11.788,fa_dun_dev,-0.005767123287671224
beta16_cart,D_3_212,448,47.913000000000004,37.481,fa_dun_dev,-0.02328571428571429
beta16_cart,D_3_633,436,47.242,42.989,fa_dun_dev,-0.009754587155963303
beta16_cart,LHD29,129,11.841,10.212,fa_dun_dev,-0.012627906976744183
beta16_cart,MC2_7,115,10.25,9.543,fa_dun_dev,-0.006147826086956528
beta16_cart,RPB_PLP3_R6–PLPx6,320,20.709,22.509,fa_dun_dev,0.005625000000000002
beta16_cart,THR1,200,11.094000000000001,12.102,fa_dun_dev,0.005039999999999996
beta16_cart,THR2,199,10.59,12.370999999999999,fa_dun_dev,0.008949748743718587
beta16_cart,WSHC6,414,27.561,30.037,fa_dun_dev,0.0059806763285024135
beta16_cart_plus_hpsc_lj_changes,5L6HC3_1,236,13.77,14.227,fa_dun_dev,0.001936440677966105
beta16_cart_plus_hpsc_lj_changes,6AYYA,283,18.539,18.285,fa_dun_dev,-0.0008975265017667892
beta16_cart_plus_hpsc_lj_changes,BB1,109,7.672999999999999,7.959,fa_dun_dev,0.0026238532110091787
beta16_cart_plus_hpsc_lj_changes,BBM2nHm0589,110,8.634,9.345,fa_dun_dev,0.006463636363636367
beta16_cart_plus_hpsc_lj_changes,CAV1,107,9.535,10.097000000000001,fa_dun_dev,0.005252336448598142
beta16_cart_plus_hpsc_lj_changes,DHD127,145,11.192,12.35,fa_dun_dev,0.007986206896551721
beta16_cart_plus_hpsc_lj_changes,DHD131,150,11.408,12.209000000000001,fa_dun_dev,0.005340000000000013
beta16_cart_plus_hpsc_lj_changes,DHR4,197,12.950999999999999,14.460999999999999,fa_dun_dev,0.007664974619289339
beta16_cart_plus_hpsc_lj_changes,DHR76,219,12.384,12.548,fa_dun_dev,0.0007488584474885831
beta16_cart_plus_hpsc_lj_changes,D_3_212,448,47.882,37.019,fa_dun_dev,-0.024247767857142857
beta16_cart_plus_hpsc_lj_changes,D_3_633,436,45.297,40.492,fa_dun_dev,-0.011020642201834862
beta16_cart_plus_hpsc_lj_changes,LHD29,129,11.880999999999998,10.529000000000002,fa_dun_dev,-0.010480620155038735
beta16_cart_plus_hpsc_lj_changes,MC2_7,115,10.418,9.336,fa_dun_dev,-0.009408695652173903
beta16_cart_plus_hpsc_lj_changes,RPB_PLP3_R6–PLPx6,320,20.678,23.033,fa_dun_dev,0.007359375000000001
beta16_cart_plus_hpsc_lj_changes,THR1,200,11.729000000000001,12.572000000000001,fa_dun_dev,0.004215
beta16_cart_plus_hpsc_lj_changes,THR2,199,10.925,13.052,fa_dun_dev,0.010688442211055272
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,27.785,32.181,fa_dun_dev,0.010618357487922699
beta16_cart,5L6HC3_1,236,229.003,232.424,fa_dun_semi,0.014495762711864495
beta16_cart,6AYYA,283,227.203,228.165,fa_dun_semi,0.0033992932862190427
beta16_cart,BB1,109,108.90700000000001,109.51700000000001,fa_dun_semi,0.005596330275229352
beta16_cart,BBM2nHm0589,110,89.626,89.947,fa_dun_semi,0.0029181818181817994
beta16_cart,CAV1,107,107.271,109.01299999999999,fa_dun_semi,0.01628037383177561
beta16_cart,DHD127,145,152.393,140.093,fa_dun_semi,-0.08482758620689664
beta16_cart,DHD131,150,174.96200000000002,173.88099999999997,fa_dun_semi,-0.007206666666666971
beta16_cart,DHR4,197,162.92,164.28099999999998,fa_dun_semi,0.006908629441624315
beta16_cart,DHR76,219,202.03,198.91299999999998,fa_dun_semi,-0.014232876712328852
beta16_cart,D_3_212,448,413.207,415.519,fa_dun_semi,0.005160714285714312
beta16_cart,D_3_633,436,377.80199999999996,380.648,fa_dun_semi,0.006527522935779955
beta16_cart,LHD29,129,128.649,132.208,fa_dun_semi,0.027589147286821686
beta16_cart,MC2_7,115,109.04,116.211,fa_dun_semi,0.062356521739130366
beta16_cart,RPB_PLP3_R6–PLPx6,320,253.15,261.16700000000003,fa_dun_semi,0.025053125000000075
beta16_cart,THR1,200,160.053,165.729,fa_dun_semi,0.028380000000000082
beta16_cart,THR2,199,145.748,154.431,fa_dun_semi,0.04363316582914584
beta16_cart,WSHC6,414,344.175,333.184,fa_dun_semi,-0.026548309178743925
beta16_cart_plus_hpsc_lj_changes,5L6HC3_1,236,228.515,229.953,fa_dun_semi,0.006093220338983121
beta16_cart_plus_hpsc_lj_changes,6AYYA,283,227.78400000000002,226.56,fa_dun_semi,-0.004325088339222678
beta16_cart_plus_hpsc_lj_changes,BB1,109,108.84299999999999,108.6,fa_dun_semi,-0.0022293577981650917
beta16_cart_plus_hpsc_lj_changes,BBM2nHm0589,110,89.196,86.432,fa_dun_semi,-0.02512727272727269
beta16_cart_plus_hpsc_lj_changes,CAV1,107,106.786,107.29700000000001,fa_dun_semi,0.004775700934579532
beta16_cart_plus_hpsc_lj_changes,DHD127,145,151.64700000000002,141.614,fa_dun_semi,-0.06919310344827596
beta16_cart_plus_hpsc_lj_changes,DHD131,150,174.87400000000002,178.47,fa_dun_semi,0.02397333333333317
beta16_cart_plus_hpsc_lj_changes,DHR4,197,162.44299999999998,162.72899999999998,fa_dun_semi,0.0014517766497461999
beta16_cart_plus_hpsc_lj_changes,DHR76,219,199.476,198.755,fa_dun_semi,-0.003292237442922391
beta16_cart_plus_hpsc_lj_changes,D_3_212,448,413.347,415.024,fa_dun_semi,0.0037433035714286183
beta16_cart_plus_hpsc_lj_changes,D_3_633,436,375.25199999999995,385.75800000000004,fa_dun_semi,0.024096330275229554
beta16_cart_plus_hpsc_lj_changes,LHD29,129,129.33100000000002,129.649,fa_dun_semi,0.0024651162790696405
beta16_cart_plus_hpsc_lj_changes,MC2_7,115,108.499,115.486,fa_dun_semi,0.060756521739130515
beta16_cart_plus_hpsc_lj_changes,RPB_PLP3_R6–PLPx6,320,253.53400000000002,262.077,fa_dun_semi,0.026696874999999932
beta16_cart_plus_hpsc_lj_changes,THR1,200,159.945,163.195,fa_dun_semi,0.01625
beta16_cart_plus_hpsc_lj_changes,THR2,199,147.86,152.672,fa_dun_semi,0.02418090452261298
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,343.29400000000004,340.631,fa_dun_semi,-0.006432367149758617
beta16_cart,5L6HC3_1,236,-96.35799999999999,-96.34700000000001,fa_intra_atr_xover4,4.66101694914469e-05
beta16_cart,6AYYA,283,-108.90700000000001,-107.42,fa_intra_atr_xover4,0.0052544169611307735
beta16_cart,BB1,109,-34.866,-36.507,fa_intra_atr_xover4,-0.015055045871559617
beta16_cart,BBM2nHm0589,110,-40.349000000000004,-40.663000000000004,fa_intra_atr_xover4,-0.002854545454545455
beta16_cart,CAV1,107,-42.386,-41.378,fa_intra_atr_xover4,0.009420560747663577
beta16_cart,DHD127,145,-66.936,-60.738,fa_intra_atr_xover4,0.04274482758620695
beta16_cart,DHD131,150,-67.704,-63.505,fa_intra_atr_xover4,0.027993333333333273
beta16_cart,DHR4,197,-64.96,-67.128,fa_intra_atr_xover4,-0.011005076142132012
beta16_cart,DHR76,219,-81.915,-78.71300000000001,fa_intra_atr_xover4,0.014621004566210037
beta16_cart,D_3_212,448,-186.41,-178.72400000000002,fa_intra_atr_xover4,0.017156249999999953
beta16_cart,D_3_633,436,-179.233,-178.415,fa_intra_atr_xover4,0.0018761467889908533
beta16_cart,LHD29,129,-52.665,-51.123999999999995,fa_intra_atr_xover4,0.011945736434108558
beta16_cart,MC2_7,115,-45.68899999999999,-46.651,fa_intra_atr_xover4,-0.008365217391304438
beta16_cart,RPB_PLP3_R6–PLPx6,320,-105.022,-106.19200000000001,fa_intra_atr_xover4,-0.0036562500000000054
beta16_cart,THR1,200,-62.208999999999996,-62.097,fa_intra_atr_xover4,0.0005599999999999738
beta16_cart,THR2,199,-66.12899999999999,-64.072,fa_intra_atr_xover4,0.010336683417085367
beta16_cart,WSHC6,414,-152.467,-151.955,fa_intra_atr_xover4,0.0012367149758454117
beta16_cart_plus_hpsc_lj_changes,5L6HC3_1,236,-96.60700000000001,-97.55,fa_intra_atr_xover4,-0.003995762711864337
beta16_cart_plus_hpsc_lj_changes,6AYYA,283,-108.95299999999999,-109.554,fa_intra_atr_xover4,-0.0021236749116608244
beta16_cart_plus_hpsc_lj_changes,BB1,109,-34.905,-37.722,fa_intra_atr_xover4,-0.02584403669724771
beta16_cart_plus_hpsc_lj_changes,BBM2nHm0589,110,-40.726,-41.161,fa_intra_atr_xover4,-0.003954545454545475
beta16_cart_plus_hpsc_lj_changes,CAV1,107,-43.128,-41.218,fa_intra_atr_xover4,0.017850467289719594
beta16_cart_plus_hpsc_lj_changes,DHD127,145,-66.743,-62.497,fa_intra_atr_xover4,0.02928275862068962
beta16_cart_plus_hpsc_lj_changes,DHD131,150,-67.062,-64.905,fa_intra_atr_xover4,0.014379999999999976
beta16_cart_plus_hpsc_lj_changes,DHR4,197,-65.709,-67.006,fa_intra_atr_xover4,-0.00658375634517765
beta16_cart_plus_hpsc_lj_changes,DHR76,219,-82.28399999999999,-79.732,fa_intra_atr_xover4,0.011652968036529645
beta16_cart_plus_hpsc_lj_changes,D_3_212,448,-188.57,-180.05700000000002,fa_intra_atr_xover4,0.01900223214285709
beta16_cart_plus_hpsc_lj_changes,D_3_633,436,-183.53,-176.886,fa_intra_atr_xover4,0.015238532110091756
beta16_cart_plus_hpsc_lj_changes,LHD29,129,-53.382,-52.533,fa_intra_atr_xover4,0.006581395348837183
beta16_cart_plus_hpsc_lj_changes,MC2_7,115,-46.51,-48.67100000000001,fa_intra_atr_xover4,-0.018791304347826162
beta16_cart_plus_hpsc_lj_changes,RPB_PLP3_R6–PLPx6,320,-106.405,-108.774,fa_intra_atr_xover4,-0.007403124999999999
beta16_cart_plus_hpsc_lj_changes,THR1,200,-62.684,-62.818999999999996,fa_intra_atr_xover4,-0.0006749999999999901
beta16_cart_plus_hpsc_lj_changes,THR2,199,-66.486,-65.128,fa_intra_atr_xover4,0.006824120603015096
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,-152.93200000000002,-151.983,fa_intra_atr_xover4,0.002292270531400996
beta16_cart,5L6HC3_1,236,31.781,33.979,fa_intra_rep_xover4,0.0093135593220339
beta16_cart,6AYYA,283,37.265,34.986999999999995,fa_intra_rep_xover4,-0.008049469964664331
beta16_cart,BB1,109,9.32,9.6,fa_intra_rep_xover4,0.0025688073394495355
beta16_cart,BBM2nHm0589,110,13.405,12.939,fa_intra_rep_xover4,-0.00423636363636363
beta16_cart,CAV1,107,15.134,13.565999999999999,fa_intra_rep_xover4,-0.014654205607476649
beta16_cart,DHD127,145,21.813000000000002,18.881,fa_intra_rep_xover4,-0.02022068965517243
beta16_cart,DHD131,150,20.943,19.505,fa_intra_rep_xover4,-0.009586666666666683
beta16_cart,DHR4,197,26.29,26.511,fa_intra_rep_xover4,0.0011218274111675132
beta16_cart,DHR76,219,26.406,26.776,fa_intra_rep_xover4,0.0016894977168949816
beta16_cart,D_3_212,448,57.376000000000005,54.976000000000006,fa_intra_rep_xover4,-0.005357142857142854
beta16_cart,D_3_633,436,59.605,58.453,fa_intra_rep_xover4,-0.0026422018348623713
beta16_cart,LHD29,129,16.379,16.563,fa_intra_rep_xover4,0.0014263565891472674
beta16_cart,MC2_7,115,16.163,17.188,fa_intra_rep_xover4,0.008913043478260857
beta16_cart,RPB_PLP3_R6–PLPx6,320,36.025999999999996,35.274,fa_intra_rep_xover4,-0.0023499999999999853
beta16_cart,THR1,200,24.500999999999998,24.974,fa_intra_rep_xover4,0.0023650000000000125
beta16_cart,THR2,199,24.808000000000003,24.548000000000002,fa_intra_rep_xover4,-0.0013065326633165907
beta16_cart,WSHC6,414,53.973,54.486999999999995,fa_intra_rep_xover4,0.0012415458937197967
beta16_cart_plus_hpsc_lj_changes,5L6HC3_1,236,35.586,38.878,fa_intra_rep_xover4,0.013949152542372887
beta16_cart_plus_hpsc_lj_changes,6AYYA,283,41.54600000000001,40.855,fa_intra_rep_xover4,-0.002441696113074239
beta16_cart_plus_hpsc_lj_changes,BB1,109,10.226,10.842,fa_intra_rep_xover4,0.005651376146788988
beta16_cart_plus_hpsc_lj_changes,BBM2nHm0589,110,14.682,13.883,fa_intra_rep_xover4,-0.007263636363636375
beta16_cart_plus_hpsc_lj_changes,CAV1,107,17.253,14.743,fa_intra_rep_xover4,-0.02345794392523364
beta16_cart_plus_hpsc_lj_changes,DHD127,145,23.619,22.46,fa_intra_rep_xover4,-0.007993103448275855
beta16_cart_plus_hpsc_lj_changes,DHD131,150,24.061,22.718000000000004,fa_intra_rep_xover4,-0.00895333333333331
beta16_cart_plus_hpsc_lj_changes,DHR4,197,29.488000000000003,29.26,fa_intra_rep_xover4,-0.0011573604060913783
beta16_cart_plus_hpsc_lj_changes,DHR76,219,28.976999999999997,30.465,fa_intra_rep_xover4,0.00679452054794522
beta16_cart_plus_hpsc_lj_changes,D_3_212,448,65.538,62.928000000000004,fa_intra_rep_xover4,-0.00582589285714284
beta16_cart_plus_hpsc_lj_changes,D_3_633,436,68.375,67.014,fa_intra_rep_xover4,-0.0031215596330275326
beta16_cart_plus_hpsc_lj_changes,LHD29,129,18.307000000000002,18.555999999999997,fa_intra_rep_xover4,0.0019302325581394978
beta16_cart_plus_hpsc_lj_changes,MC2_7,115,18.285999999999998,19.399,fa_intra_rep_xover4,0.009678260869565244
beta16_cart_plus_hpsc_lj_changes,RPB_PLP3_R6–PLPx6,320,40.884,40.968,fa_intra_rep_xover4,0.00026250000000000996
beta16_cart_plus_hpsc_lj_changes,THR1,200,28.026,28.127,fa_intra_rep_xover4,0.0005049999999999955
beta16_cart_plus_hpsc_lj_changes,THR2,199,28.381999999999998,27.781,fa_intra_rep_xover4,-0.0030201005025125584
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,61.957,60.871,fa_intra_rep_xover4,-0.002623188405797098
beta16_cart,5L6HC3_1,236,-48.21,-53.963,fa_intra_elec,-0.0243771186440678
beta16_cart,6AYYA,283,-64.78399999999999,-55.861999999999995,fa_intra_elec,0.03152650176678444
beta16_cart,BB1,109,-26.228,-35.2,fa_intra_elec,-0.0823119266055046
beta16_cart,BBM2nHm0589,110,-29.090999999999998,-26.316,fa_intra_elec,0.025227272727272713
beta16_cart,CAV1,107,-31.649,-32.037,fa_intra_elec,-0.003626168224299048
beta16_cart,DHD127,145,-28.399,-23.266,fa_intra_elec,0.03540000000000002
beta16_cart,DHD131,150,-39.405,-36.62,fa_intra_elec,0.01856666666666669
beta16_cart,DHR4,197,-59.258,-64.043,fa_intra_elec,-0.024289340101522863
beta16_cart,DHR76,219,-60.825,-53.548,fa_intra_elec,0.03322831050228311
beta16_cart,D_3_212,448,-67.758,-70.399,fa_intra_elec,-0.005895089285714298
beta16_cart,D_3_633,436,-73.832,-78.307,fa_intra_elec,-0.010263761467889928
beta16_cart,LHD29,129,-42.571999999999996,-41.294,fa_intra_elec,0.009906976744186037
beta16_cart,MC2_7,115,-37.613,-37.748000000000005,fa_intra_elec,-0.0011739130434783053
beta16_cart,RPB_PLP3_R6–PLPx6,320,-77.515,-76.92,fa_intra_elec,0.0018593749999999964
beta16_cart,THR1,200,-57.846000000000004,-59.692,fa_intra_elec,-0.009229999999999983
beta16_cart,THR2,199,-49.303000000000004,-45.299,fa_intra_elec,0.0201206030150754
beta16_cart,WSHC6,414,-119.76299999999999,-117.221,fa_intra_elec,0.0061400966183574575
beta16_cart_plus_hpsc_lj_changes,5L6HC3_1,236,-48.338,-52.871,fa_intra_elec,-0.01920762711864407
beta16_cart_plus_hpsc_lj_changes,6AYYA,283,-65.333,-56.335,fa_intra_elec,0.03179505300353356
beta16_cart_plus_hpsc_lj_changes,BB1,109,-25.374000000000002,-35.253,fa_intra_elec,-0.09063302752293576
beta16_cart_plus_hpsc_lj_changes,BBM2nHm0589,110,-28.991999999999997,-27.041999999999998,fa_intra_elec,0.01772727272727272
beta16_cart_plus_hpsc_lj_changes,CAV1,107,-30.314,-31.354,fa_intra_elec,-0.00971962616822429
beta16_cart_plus_hpsc_lj_changes,DHD127,145,-27.68,-24.525,fa_intra_elec,0.02175862068965518
beta16_cart_plus_hpsc_lj_changes,DHD131,150,-39.93,-36.764,fa_intra_elec,0.021106666666666645
beta16_cart_plus_hpsc_lj_changes,DHR4,197,-62.203,-63.39,fa_intra_elec,-0.006025380710659886
beta16_cart_plus_hpsc_lj_changes,DHR76,219,-57.602,-53.949,fa_intra_elec,0.016680365296803647
beta16_cart_plus_hpsc_lj_changes,D_3_212,448,-69.65899999999999,-67.777,fa_intra_elec,0.004200892857142836
beta16_cart_plus_hpsc_lj_changes,D_3_633,436,-75.227,-80.42,fa_intra_elec,-0.011910550458715592
beta16_cart_plus_hpsc_lj_changes,LHD29,129,-43.986000000000004,-42.978,fa_intra_elec,0.007813953488372114
beta16_cart_plus_hpsc_lj_changes,MC2_7,115,-37.727,-40.371,fa_intra_elec,-0.022991304347826133
beta16_cart_plus_hpsc_lj_changes,RPB_PLP3_R6–PLPx6,320,-77.157,-74.682,fa_intra_elec,0.007734374999999983
beta16_cart_plus_hpsc_lj_changes,THR1,200,-62.35,-56.708,fa_intra_elec,0.028210000000000016
beta16_cart_plus_hpsc_lj_changes,THR2,199,-48.809,-44.196999999999996,fa_intra_elec,0.023175879396984934
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,-124.07700000000001,-111.15899999999999,fa_intra_elec,0.031202898550724688
beta16_cart,5L6HC3_1,236,75.277,75.262,fa_intra_sol_xover4,-6.355932203390072e-05
beta16_cart,6AYYA,283,80.791,78.812,fa_intra_sol_xover4,-0.0069929328621908095
beta16_cart,BB1,109,23.585,26.599,fa_intra_sol_xover4,0.027651376146788986
beta16_cart,BBM2nHm0589,110,29.375,29.558000000000003,fa_intra_sol_xover4,0.0016636363636363945
beta16_cart,CAV1,107,29.949,29.723000000000003,fa_intra_sol_xover4,-0.002112149532710272
beta16_cart,DHD127,145,53.373999999999995,43.684,fa_intra_sol_xover4,-0.06682758620689654
beta16_cart,DHD131,150,54.022,49.57,fa_intra_sol_xover4,-0.029679999999999988
beta16_cart,DHR4,197,52.896,55.997,fa_intra_sol_xover4,0.015741116751269033
beta16_cart,DHR76,219,68.17699999999999,60.02,fa_intra_sol_xover4,-0.037246575342465706
beta16_cart,D_3_212,448,130.562,115.09299999999999,fa_intra_sol_xover4,-0.03452901785714291
beta16_cart,D_3_633,436,104.375,111.302,fa_intra_sol_xover4,0.015887614678899098
beta16_cart,LHD29,129,38.858000000000004,38.187,fa_intra_sol_xover4,-0.005201550387596949
beta16_cart,MC2_7,115,34.242,33.979,fa_intra_sol_xover4,-0.0022869565217391143
beta16_cart,RPB_PLP3_R6–PLPx6,320,80.426,79.096,fa_intra_sol_xover4,-0.004156249999999995
beta16_cart,THR1,200,43.888999999999996,44.626999999999995,fa_intra_sol_xover4,0.0036899999999999975
beta16_cart,THR2,199,50.808,47.528999999999996,fa_intra_sol_xover4,-0.016477386934673384
beta16_cart,WSHC6,414,112.54700000000001,104.93700000000001,fa_intra_sol_xover4,-0.018381642512077294
beta16_cart_plus_hpsc_lj_changes,5L6HC3_1,236,73.616,75.158,fa_intra_sol_xover4,0.006533898305084752
beta16_cart_plus_hpsc_lj_changes,6AYYA,283,78.521,78.314,fa_intra_sol_xover4,-0.0007314487632509111
